row,Cancer,Year,Sex,Age,Risk,Risk_1_X),Type
3483,Non-melanoma skin cancer (rare types),2013,Persons,before age 40,,n.a.,Death
3484,Non-melanoma skin cancer (rare types),2013,Persons,before age 45,,n.a.,Death
3485,Non-melanoma skin cancer (rare types),2013,Persons,before age 50,,n.a.,Death
3486,Non-melanoma skin cancer (rare types),2013,Persons,before age 55,,n.a.,Death
3487,Non-melanoma skin cancer (rare types),2013,Persons,before age 60,,n.a.,Death
3488,Non-melanoma skin cancer (rare types),2013,Persons,before age 65,,n.a.,Death
3489,Non-melanoma skin cancer (rare types),2013,Persons,before age 70,,n.a.,Death
3490,Non-melanoma skin cancer (rare types),2013,Persons,before age 75,,n.a.,Death
3491,Non-melanoma skin cancer (rare types),2013,Persons,before age 80,,n.a.,Death
3492,Non-melanoma skin cancer (rare types),2013,Persons,before age 85,,n.a.,Death
3493,Non-melanoma skin cancer (rare types),2013,Persons,before age 90,,n.a.,Death
3495,Non-melanoma skin cancer (rare types),2014,Males,before age  5,,n.a.,Death
3496,Non-melanoma skin cancer (rare types),2014,Males,before age 10,,n.a.,Death
3497,Non-melanoma skin cancer (rare types),2014,Males,before age 15,,n.a.,Death
3498,Non-melanoma skin cancer (rare types),2014,Males,before age 20,,n.a.,Death
3499,Non-melanoma skin cancer (rare types),2014,Males,before age 25,,n.a.,Death
3500,Non-melanoma skin cancer (rare types),2014,Males,before age 30,,n.a.,Death
3501,Non-melanoma skin cancer (rare types),2014,Males,before age 35,,n.a.,Death
3502,Non-melanoma skin cancer (rare types),2014,Males,before age 40,,n.a.,Death
3503,Non-melanoma skin cancer (rare types),2014,Males,before age 45,,n.a.,Death
3504,Non-melanoma skin cancer (rare types),2014,Males,before age 50,,n.a.,Death
3505,Non-melanoma skin cancer (rare types),2014,Males,before age 55,,n.a.,Death
3506,Non-melanoma skin cancer (rare types),2014,Males,before age 60,,n.a.,Death
3507,Non-melanoma skin cancer (rare types),2014,Males,before age 65,,n.a.,Death
3508,Non-melanoma skin cancer (rare types),2014,Males,before age 70,,n.a.,Death
3509,Non-melanoma skin cancer (rare types),2014,Males,before age 75,,n.a.,Death
3510,Non-melanoma skin cancer (rare types),2014,Males,before age 80,,n.a.,Death
3511,Non-melanoma skin cancer (rare types),2014,Males,before age 85,,n.a.,Death
3512,Non-melanoma skin cancer (rare types),2014,Males,before age 90,,n.a.,Death
3514,Non-melanoma skin cancer (rare types),2014,Females,before age  5,,n.a.,Death
3515,Non-melanoma skin cancer (rare types),2014,Females,before age 10,,n.a.,Death
3516,Non-melanoma skin cancer (rare types),2014,Females,before age 15,,n.a.,Death
3517,Non-melanoma skin cancer (rare types),2014,Females,before age 20,,n.a.,Death
3518,Non-melanoma skin cancer (rare types),2014,Females,before age 25,,n.a.,Death
3519,Non-melanoma skin cancer (rare types),2014,Females,before age 30,,n.a.,Death
3520,Non-melanoma skin cancer (rare types),2014,Females,before age 35,,n.a.,Death
3521,Non-melanoma skin cancer (rare types),2014,Females,before age 40,,n.a.,Death
3522,Non-melanoma skin cancer (rare types),2014,Females,before age 45,,n.a.,Death
3523,Non-melanoma skin cancer (rare types),2014,Females,before age 50,,n.a.,Death
3524,Non-melanoma skin cancer (rare types),2014,Females,before age 55,,n.a.,Death
3525,Non-melanoma skin cancer (rare types),2014,Females,before age 60,,n.a.,Death
3526,Non-melanoma skin cancer (rare types),2014,Females,before age 65,,n.a.,Death
3527,Non-melanoma skin cancer (rare types),2014,Females,before age 70,,n.a.,Death
3528,Non-melanoma skin cancer (rare types),2014,Females,before age 75,,n.a.,Death
3529,Non-melanoma skin cancer (rare types),2014,Females,before age 80,,n.a.,Death
3530,Non-melanoma skin cancer (rare types),2014,Females,before age 85,,n.a.,Death
3531,Non-melanoma skin cancer (rare types),2014,Females,before age 90,,n.a.,Death
3533,Non-melanoma skin cancer (rare types),2014,Persons,before age  5,,n.a.,Death
3534,Non-melanoma skin cancer (rare types),2014,Persons,before age 10,,n.a.,Death
3535,Non-melanoma skin cancer (rare types),2014,Persons,before age 15,,n.a.,Death
3536,Non-melanoma skin cancer (rare types),2014,Persons,before age 20,,n.a.,Death
3537,Non-melanoma skin cancer (rare types),2014,Persons,before age 25,,n.a.,Death
3538,Non-melanoma skin cancer (rare types),2014,Persons,before age 30,,n.a.,Death
3539,Non-melanoma skin cancer (rare types),2014,Persons,before age 35,,n.a.,Death
3540,Non-melanoma skin cancer (rare types),2014,Persons,before age 40,,n.a.,Death
3541,Non-melanoma skin cancer (rare types),2014,Persons,before age 45,,n.a.,Death
3542,Non-melanoma skin cancer (rare types),2014,Persons,before age 50,,n.a.,Death
3543,Non-melanoma skin cancer (rare types),2014,Persons,before age 55,,n.a.,Death
3544,Non-melanoma skin cancer (rare types),2014,Persons,before age 60,,n.a.,Death
3545,Non-melanoma skin cancer (rare types),2014,Persons,before age 65,,n.a.,Death
3546,Non-melanoma skin cancer (rare types),2014,Persons,before age 70,,n.a.,Death
3547,Non-melanoma skin cancer (rare types),2014,Persons,before age 75,,n.a.,Death
3548,Non-melanoma skin cancer (rare types),2014,Persons,before age 80,,n.a.,Death
3549,Non-melanoma skin cancer (rare types),2014,Persons,before age 85,,n.a.,Death
3550,Non-melanoma skin cancer (rare types),2014,Persons,before age 90,,n.a.,Death
3552,Non-melanoma skin cancer (rare types),2015,Males,before age  5,,n.a.,Death
3553,Non-melanoma skin cancer (rare types),2015,Males,before age 10,,n.a.,Death
3554,Non-melanoma skin cancer (rare types),2015,Males,before age 15,,n.a.,Death
3555,Non-melanoma skin cancer (rare types),2015,Males,before age 20,,n.a.,Death
3556,Non-melanoma skin cancer (rare types),2015,Males,before age 25,,n.a.,Death
3557,Non-melanoma skin cancer (rare types),2015,Males,before age 30,,n.a.,Death
3558,Non-melanoma skin cancer (rare types),2015,Males,before age 35,,n.a.,Death
3559,Non-melanoma skin cancer (rare types),2015,Males,before age 40,,n.a.,Death
3560,Non-melanoma skin cancer (rare types),2015,Males,before age 45,,n.a.,Death
3561,Non-melanoma skin cancer (rare types),2015,Males,before age 50,,n.a.,Death
3562,Non-melanoma skin cancer (rare types),2015,Males,before age 55,,n.a.,Death
3563,Non-melanoma skin cancer (rare types),2015,Males,before age 60,,n.a.,Death
3564,Non-melanoma skin cancer (rare types),2015,Males,before age 65,,n.a.,Death
3565,Non-melanoma skin cancer (rare types),2015,Males,before age 70,,n.a.,Death
3566,Non-melanoma skin cancer (rare types),2015,Males,before age 75,,n.a.,Death
3567,Non-melanoma skin cancer (rare types),2015,Males,before age 80,,n.a.,Death
3568,Non-melanoma skin cancer (rare types),2015,Males,before age 85,,n.a.,Death
3569,Non-melanoma skin cancer (rare types),2015,Males,before age 90,,n.a.,Death
3571,Non-melanoma skin cancer (rare types),2015,Females,before age  5,,n.a.,Death
3572,Non-melanoma skin cancer (rare types),2015,Females,before age 10,,n.a.,Death
3573,Non-melanoma skin cancer (rare types),2015,Females,before age 15,,n.a.,Death
3574,Non-melanoma skin cancer (rare types),2015,Females,before age 20,,n.a.,Death
3575,Non-melanoma skin cancer (rare types),2015,Females,before age 25,,n.a.,Death
3576,Non-melanoma skin cancer (rare types),2015,Females,before age 30,,n.a.,Death
3577,Non-melanoma skin cancer (rare types),2015,Females,before age 35,,n.a.,Death
3578,Non-melanoma skin cancer (rare types),2015,Females,before age 40,,n.a.,Death
3579,Non-melanoma skin cancer (rare types),2015,Females,before age 45,,n.a.,Death
3580,Non-melanoma skin cancer (rare types),2015,Females,before age 50,,n.a.,Death
3581,Non-melanoma skin cancer (rare types),2015,Females,before age 55,,n.a.,Death
3582,Non-melanoma skin cancer (rare types),2015,Females,before age 60,,n.a.,Death
3583,Non-melanoma skin cancer (rare types),2015,Females,before age 65,,n.a.,Death
3584,Non-melanoma skin cancer (rare types),2015,Females,before age 70,,n.a.,Death
3585,Non-melanoma skin cancer (rare types),2015,Females,before age 75,,n.a.,Death
3586,Non-melanoma skin cancer (rare types),2015,Females,before age 80,,n.a.,Death
3587,Non-melanoma skin cancer (rare types),2015,Females,before age 85,,n.a.,Death
3588,Non-melanoma skin cancer (rare types),2015,Females,before age 90,,n.a.,Death
3590,Non-melanoma skin cancer (rare types),2015,Persons,before age  5,,n.a.,Death
3591,Non-melanoma skin cancer (rare types),2015,Persons,before age 10,,n.a.,Death
3592,Non-melanoma skin cancer (rare types),2015,Persons,before age 15,,n.a.,Death
3593,Non-melanoma skin cancer (rare types),2015,Persons,before age 20,,n.a.,Death
3594,Non-melanoma skin cancer (rare types),2015,Persons,before age 25,,n.a.,Death
3595,Non-melanoma skin cancer (rare types),2015,Persons,before age 30,,n.a.,Death
3596,Non-melanoma skin cancer (rare types),2015,Persons,before age 35,,n.a.,Death
3597,Non-melanoma skin cancer (rare types),2015,Persons,before age 40,,n.a.,Death
3598,Non-melanoma skin cancer (rare types),2015,Persons,before age 45,,n.a.,Death
3599,Non-melanoma skin cancer (rare types),2015,Persons,before age 50,,n.a.,Death
3600,Non-melanoma skin cancer (rare types),2015,Persons,before age 55,,n.a.,Death
3601,Non-melanoma skin cancer (rare types),2015,Persons,before age 60,,n.a.,Death
3602,Non-melanoma skin cancer (rare types),2015,Persons,before age 65,,n.a.,Death
3603,Non-melanoma skin cancer (rare types),2015,Persons,before age 70,,n.a.,Death
3604,Non-melanoma skin cancer (rare types),2015,Persons,before age 75,,n.a.,Death
3605,Non-melanoma skin cancer (rare types),2015,Persons,before age 80,,n.a.,Death
3606,Non-melanoma skin cancer (rare types),2015,Persons,before age 85,,n.a.,Death
3607,Non-melanoma skin cancer (rare types),2015,Persons,before age 90,,n.a.,Death
3609,Non-melanoma skin cancer (rare types),2016,Males,before age  5,,n.a.,Death
3610,Non-melanoma skin cancer (rare types),2016,Males,before age 10,,n.a.,Death
3611,Non-melanoma skin cancer (rare types),2016,Males,before age 15,,n.a.,Death
3612,Non-melanoma skin cancer (rare types),2016,Males,before age 20,,n.a.,Death
3613,Non-melanoma skin cancer (rare types),2016,Males,before age 25,,n.a.,Death
3614,Non-melanoma skin cancer (rare types),2016,Males,before age 30,,n.a.,Death
3615,Non-melanoma skin cancer (rare types),2016,Males,before age 35,,n.a.,Death
3616,Non-melanoma skin cancer (rare types),2016,Males,before age 40,,n.a.,Death
3617,Non-melanoma skin cancer (rare types),2016,Males,before age 45,,n.a.,Death
3618,Non-melanoma skin cancer (rare types),2016,Males,before age 50,,n.a.,Death
3619,Non-melanoma skin cancer (rare types),2016,Males,before age 55,,n.a.,Death
3620,Non-melanoma skin cancer (rare types),2016,Males,before age 60,,n.a.,Death
3621,Non-melanoma skin cancer (rare types),2016,Males,before age 65,,n.a.,Death
3622,Non-melanoma skin cancer (rare types),2016,Males,before age 70,,n.a.,Death
3623,Non-melanoma skin cancer (rare types),2016,Males,before age 75,,n.a.,Death
3624,Non-melanoma skin cancer (rare types),2016,Males,before age 80,,n.a.,Death
3625,Non-melanoma skin cancer (rare types),2016,Males,before age 85,,n.a.,Death
3626,Non-melanoma skin cancer (rare types),2016,Males,before age 90,,n.a.,Death
3628,Non-melanoma skin cancer (rare types),2016,Females,before age  5,,n.a.,Death
3629,Non-melanoma skin cancer (rare types),2016,Females,before age 10,,n.a.,Death
3630,Non-melanoma skin cancer (rare types),2016,Females,before age 15,,n.a.,Death
3631,Non-melanoma skin cancer (rare types),2016,Females,before age 20,,n.a.,Death
3632,Non-melanoma skin cancer (rare types),2016,Females,before age 25,,n.a.,Death
3633,Non-melanoma skin cancer (rare types),2016,Females,before age 30,,n.a.,Death
3634,Non-melanoma skin cancer (rare types),2016,Females,before age 35,,n.a.,Death
3635,Non-melanoma skin cancer (rare types),2016,Females,before age 40,,n.a.,Death
3636,Non-melanoma skin cancer (rare types),2016,Females,before age 45,,n.a.,Death
3637,Non-melanoma skin cancer (rare types),2016,Females,before age 50,,n.a.,Death
3638,Non-melanoma skin cancer (rare types),2016,Females,before age 55,,n.a.,Death
3639,Non-melanoma skin cancer (rare types),2016,Females,before age 60,,n.a.,Death
3640,Non-melanoma skin cancer (rare types),2016,Females,before age 65,,n.a.,Death
3641,Non-melanoma skin cancer (rare types),2016,Females,before age 70,,n.a.,Death
3642,Non-melanoma skin cancer (rare types),2016,Females,before age 75,,n.a.,Death
3643,Non-melanoma skin cancer (rare types),2016,Females,before age 80,,n.a.,Death
3644,Non-melanoma skin cancer (rare types),2016,Females,before age 85,,n.a.,Death
3645,Non-melanoma skin cancer (rare types),2016,Females,before age 90,,n.a.,Death
3647,Non-melanoma skin cancer (rare types),2016,Persons,before age  5,,n.a.,Death
3648,Non-melanoma skin cancer (rare types),2016,Persons,before age 10,,n.a.,Death
3649,Non-melanoma skin cancer (rare types),2016,Persons,before age 15,,n.a.,Death
3650,Non-melanoma skin cancer (rare types),2016,Persons,before age 20,,n.a.,Death
3651,Non-melanoma skin cancer (rare types),2016,Persons,before age 25,,n.a.,Death
3652,Non-melanoma skin cancer (rare types),2016,Persons,before age 30,,n.a.,Death
3653,Non-melanoma skin cancer (rare types),2016,Persons,before age 35,,n.a.,Death
3654,Non-melanoma skin cancer (rare types),2016,Persons,before age 40,,n.a.,Death
3655,Non-melanoma skin cancer (rare types),2016,Persons,before age 45,,n.a.,Death
3656,Non-melanoma skin cancer (rare types),2016,Persons,before age 50,,n.a.,Death
3657,Non-melanoma skin cancer (rare types),2016,Persons,before age 55,,n.a.,Death
3658,Non-melanoma skin cancer (rare types),2016,Persons,before age 60,,n.a.,Death
3659,Non-melanoma skin cancer (rare types),2016,Persons,before age 65,,n.a.,Death
3660,Non-melanoma skin cancer (rare types),2016,Persons,before age 70,,n.a.,Death
3661,Non-melanoma skin cancer (rare types),2016,Persons,before age 75,,n.a.,Death
3662,Non-melanoma skin cancer (rare types),2016,Persons,before age 80,,n.a.,Death
3663,Non-melanoma skin cancer (rare types),2016,Persons,before age 85,,n.a.,Death
3664,Non-melanoma skin cancer (rare types),2016,Persons,before age 90,,n.a.,Death
3666,Non-melanoma skin cancer (rare types),2017,Males,before age  5,,n.a.,Death
3667,Non-melanoma skin cancer (rare types),2017,Males,before age 10,,n.a.,Death
3668,Non-melanoma skin cancer (rare types),2017,Males,before age 15,,n.a.,Death
3669,Non-melanoma skin cancer (rare types),2017,Males,before age 20,,n.a.,Death
3670,Non-melanoma skin cancer (rare types),2017,Males,before age 25,,n.a.,Death
3671,Non-melanoma skin cancer (rare types),2017,Males,before age 30,,n.a.,Death
3672,Non-melanoma skin cancer (rare types),2017,Males,before age 35,,n.a.,Death
3673,Non-melanoma skin cancer (rare types),2017,Males,before age 40,,n.a.,Death
3674,Non-melanoma skin cancer (rare types),2017,Males,before age 45,,n.a.,Death
3675,Non-melanoma skin cancer (rare types),2017,Males,before age 50,,n.a.,Death
3676,Non-melanoma skin cancer (rare types),2017,Males,before age 55,,n.a.,Death
3677,Non-melanoma skin cancer (rare types),2017,Males,before age 60,,n.a.,Death
3678,Non-melanoma skin cancer (rare types),2017,Males,before age 65,,n.a.,Death
3679,Non-melanoma skin cancer (rare types),2017,Males,before age 70,,n.a.,Death
3680,Non-melanoma skin cancer (rare types),2017,Males,before age 75,,n.a.,Death
3681,Non-melanoma skin cancer (rare types),2017,Males,before age 80,,n.a.,Death
3682,Non-melanoma skin cancer (rare types),2017,Males,before age 85,,n.a.,Death
3683,Non-melanoma skin cancer (rare types),2017,Males,before age 90,,n.a.,Death
3685,Non-melanoma skin cancer (rare types),2017,Females,before age  5,,n.a.,Death
3686,Non-melanoma skin cancer (rare types),2017,Females,before age 10,,n.a.,Death
3687,Non-melanoma skin cancer (rare types),2017,Females,before age 15,,n.a.,Death
3688,Non-melanoma skin cancer (rare types),2017,Females,before age 20,,n.a.,Death
3689,Non-melanoma skin cancer (rare types),2017,Females,before age 25,,n.a.,Death
3690,Non-melanoma skin cancer (rare types),2017,Females,before age 30,,n.a.,Death
3691,Non-melanoma skin cancer (rare types),2017,Females,before age 35,,n.a.,Death
3692,Non-melanoma skin cancer (rare types),2017,Females,before age 40,,n.a.,Death
3693,Non-melanoma skin cancer (rare types),2017,Females,before age 45,,n.a.,Death
3694,Non-melanoma skin cancer (rare types),2017,Females,before age 50,,n.a.,Death
3695,Non-melanoma skin cancer (rare types),2017,Females,before age 55,,n.a.,Death
3696,Non-melanoma skin cancer (rare types),2017,Females,before age 60,,n.a.,Death
3697,Non-melanoma skin cancer (rare types),2017,Females,before age 65,,n.a.,Death
3698,Non-melanoma skin cancer (rare types),2017,Females,before age 70,,n.a.,Death
3699,Non-melanoma skin cancer (rare types),2017,Females,before age 75,,n.a.,Death
3700,Non-melanoma skin cancer (rare types),2017,Females,before age 80,,n.a.,Death
3701,Non-melanoma skin cancer (rare types),2017,Females,before age 85,,n.a.,Death
